,Date,jci_vavs_air_flow_cfm,office_zone_temps_avg_F,out_temp_F,rtu_cooling_pid,rtu_power,rtu_supply_air_static_pressure_inchwc,rtu_supply_air_temp_F,trane_vavs_air_flow_cfm
45697,2022-06-19 08:43:00,317.0,74.1,67.16666666666664,0.0,351.0,0.0319,72.7,0.0
45699,2022-06-19 08:43:00,314.0,74.1,67.23333333333332,0.0,351.6666666666667,0.0319,72.7,0.0
45700,2022-06-19 08:43:00,314.0,74.1,67.3,0.0,352.3333333333333,0.031933333333333334,72.73333333333333,0.0
45701,2022-06-19 08:44:00,313.6666666666667,74.1,67.3,0.0,353.0,0.03196666666666667,72.76666666666667,0.0
45702,2022-06-19 08:44:00,313.3333333333333,74.1,67.33333333333333,0.0,353.0,0.032,72.8,0.0
45704,2022-06-19 08:44:00,313.0,74.1,67.36666666666666,0.0,353.3333333333333,0.032,72.8,0.0
45706,2022-06-19 08:45:00,313.0,74.1,67.4,0.0,353.6666666666667,0.032,72.8,0.0
45707,2022-06-19 08:45:00,313.0,74.1,67.46666666666665,0.0,354.0,0.032,72.8,0.0
45709,2022-06-19 08:45:00,313.0,74.1,67.53333333333332,0.0,352.6666666666667,0.032,72.8,0.0
45710,2022-06-19 08:45:00,313.0,74.1,67.6,0.0,351.3333333333333,0.031966666666666664,72.8,0.0
45711,2022-06-19 08:46:00,317.6666666666667,74.1,67.6,0.0,350.0,0.031933333333333334,72.8,0.0
45714,2022-06-19 08:46:00,322.3333333333333,74.1,67.6,0.0,351.3333333333333,0.0319,72.8,0.0
45715,2022-06-19 08:46:00,327.0,74.1,67.6,0.0,352.6666666666667,0.031933333333333334,72.8,0.0
45716,2022-06-19 08:47:00,326.0,74.1,67.6,0.0,354.0,0.03196666666666667,72.8,0.0
45721,2022-06-19 08:48:00,322.3333333333333,74.1,67.6,0.0,354.0,0.032,72.8,0.0
45724,2022-06-19 08:48:00,318.6666666666667,74.1,67.6,0.0,353.6666666666667,0.032,72.8,0.0
45725,2022-06-19 08:48:00,316.0,74.1,67.6,0.0,353.3333333333333,0.03206666666666667,72.8,0.0
45726,2022-06-19 08:49:00,317.3333333333333,74.1,67.6,0.0,353.0,0.03213333333333333,72.8,0.0
45729,2022-06-19 08:49:00,318.6666666666667,74.1,67.6,0.0,352.6666666666667,0.0322,72.8,0.0
45731,2022-06-19 08:50:00,319.3333333333333,74.1,67.6,0.0,352.3333333333333,0.0322,72.8,0.0
45732,2022-06-19 08:50:00,318.6666666666667,74.1,67.63333333333333,0.0,352.0,0.0322,72.8,0.0
45735,2022-06-19 08:50:00,318.0,74.1,67.66666666666666,0.0,352.0,0.0321,72.8,0.0
45736,2022-06-19 08:51:00,321.3333333333333,74.1,67.7,0.0,352.0,0.032,72.8,0.0
45737,2022-06-19 08:51:00,324.6666666666667,74.1,67.76666666666667,0.0,352.0,0.0319,72.8,0.0
45739,2022-06-19 08:51:00,328.0,74.1,67.83333333333333,0.0,352.3333333333333,0.0319,72.8,0.0
45740,2022-06-19 08:51:00,328.0,74.1,67.9,0.0,352.6666666666667,0.032,72.8,0.0
45741,2022-06-19 08:52:00,327.0,74.1,67.9,0.0,353.0,0.0321,72.8,0.0
45742,2022-06-19 08:52:00,326.0,74.1,67.96666666666665,0.0,353.0,0.0322,72.8,0.0
45745,2022-06-19 08:52:00,325.0,74.1,68.03333333333332,0.0,353.0,0.032100000000000004,72.8,0.0
45746,2022-06-19 08:53:00,324.0,74.1,68.1,0.0,353.0,0.032,72.8,0.0
45747,2022-06-19 08:53:00,323.0,74.1,68.13333333333331,0.0,353.0,0.0319,72.8,0.0
45749,2022-06-19 08:53:00,322.0,74.1,68.16666666666664,0.0,353.6666666666667,0.0319,72.8,0.0
45751,2022-06-19 08:54:00,319.3333333333333,74.1,68.2,0.0,354.3333333333333,0.0319,72.8,0.0
45752,2022-06-19 08:54:00,316.6666666666667,74.1,68.26666666666667,0.0,355.0,0.0319,72.8,0.0
45754,2022-06-19 08:54:00,314.0,74.1,68.33333333333333,0.0,354.6666666666667,0.0319,72.8,0.0
45755,2022-06-19 08:54:00,314.0,74.1,68.4,0.0,354.3333333333333,0.031933333333333334,72.8,0.0
45756,2022-06-19 08:55:00,317.3333333333333,74.1,68.4,0.0,354.0,0.03196666666666667,72.8,0.0
45757,2022-06-19 08:55:00,320.6666666666667,74.1,68.46666666666665,0.0,354.0,0.032,72.8,0.0
45759,2022-06-19 08:55:00,324.0,74.1,68.53333333333332,0.0,353.0,0.032,72.8,0.0
45760,2022-06-19 08:55:00,324.0,74.1,68.6,0.0,352.0,0.03203333333333333,72.83333333333333,0.0
45761,2022-06-19 08:56:00,333.0,74.1,68.6,0.0,351.0,0.03206666666666667,72.86666666666666,0.0
45762,2022-06-19 08:56:00,342.0,74.1,68.63333333333333,0.0,351.0,0.0321,72.9,0.0
45764,2022-06-19 08:56:00,351.0,74.1,68.66666666666666,0.0,353.0,0.0321,72.9,0.0
45766,2022-06-19 08:57:00,339.0,74.1,68.7,0.0,355.0,0.0321,72.9,0.0
45767,2022-06-19 08:57:00,327.0,74.1,68.73333333333333,0.0,357.0,0.0321,72.9,0.0
45770,2022-06-19 08:57:00,315.0,74.1,68.76666666666665,0.0,357.0,0.03203333333333334,72.9,0.0
45771,2022-06-19 08:58:00,318.0,74.1,68.8,0.0,357.0,0.031966666666666664,72.9,0.0
45772,2022-06-19 08:58:00,321.0,74.1,68.86666666666666,0.0,357.0,0.0319,72.9,0.0
45773,2022-06-19 08:58:00,324.0,74.13333333333334,68.93333333333332,0.0,357.0,0.0319,72.9,0.0
45774,2022-06-19 08:58:00,324.0,74.16666666666667,69.0,0.0,356.3333333333333,0.0319,72.9,0.0
45775,2022-06-19 08:58:00,324.0,74.2,69.0,0.0,355.6666666666667,0.031933333333333334,72.9,0.0
45776,2022-06-19 08:59:00,323.6666666666667,74.2,69.0,0.0,355.0,0.03196666666666667,72.9,0.0
45777,2022-06-19 08:59:00,323.3333333333333,74.2,69.06666666666666,0.0,355.0,0.032,72.9,0.0
45779,2022-06-19 08:59:00,323.0,74.2,69.13333333333333,0.0,355.3333333333333,0.032,72.9,0.0
45781,2022-06-19 09:00:00,323.0,74.2,69.2,0.0,355.6666666666667,0.032,72.9,0.0
45782,2022-06-19 09:00:00,323.0,74.2,69.23333333333333,0.0,356.0,0.032,72.9,0.0
45786,2022-06-19 09:01:00,319.6666666666667,74.2,69.26666666666665,0.0,356.0,0.032,72.9,0.0
45789,2022-06-19 09:01:00,316.3333333333333,74.2,69.3,0.0,355.3333333333333,0.032,72.9,0.0
45791,2022-06-19 09:02:00,316.0,74.2,69.3,0.0,354.6666666666667,0.032,72.9,0.0
45792,2022-06-19 09:02:00,319.0,74.2,69.26666666666665,0.0,354.0,0.032,72.9,0.0
45795,2022-06-19 09:02:00,322.0,74.2,69.23333333333333,0.0,354.0,0.03203333333333333,72.9,0.0
45796,2022-06-19 09:03:00,330.3333333333333,74.2,69.2,0.0,354.0,0.03206666666666667,72.9,0.0
45797,2022-06-19 09:03:00,338.6666666666667,74.2,69.16666666666666,0.0,354.0,0.0321,72.9,0.0
45799,2022-06-19 09:03:00,347.0,74.2,69.13333333333331,0.0,354.6666666666667,0.0321,72.9,0.0
45801,2022-06-19 09:04:00,341.6666666666667,74.2,69.1,0.0,355.3333333333333,0.0321,72.9,0.0
45804,2022-06-19 09:04:00,336.3333333333333,74.2,69.1,0.0,356.3333333333333,0.0321,72.9,0.0
45805,2022-06-19 09:04:00,331.0,74.2,69.1,0.0,356.6666666666667,0.03206666666666667,72.93333333333334,0.0
45806,2022-06-19 09:05:00,331.3333333333333,74.2,69.1,0.0,357.0,0.03203333333333334,72.96666666666667,0.0
45809,2022-06-19 09:05:00,331.6666666666667,74.2,69.1,0.0,357.3333333333333,0.032,73.0,0.0
45810,2022-06-19 09:05:00,332.0,74.2,69.1,0.0,357.6666666666667,0.03206666666666667,73.0,0.0
45811,2022-06-19 09:06:00,330.6666666666667,74.2,69.1,0.0,358.0,0.03213333333333333,73.0,0.0
45812,2022-06-19 09:06:00,329.3333333333333,74.2,69.13333333333333,0.0,358.0,0.0322,73.0,0.0
45814,2022-06-19 09:06:00,328.0,74.2,69.16666666666666,0.0,357.0,0.0322,73.0,0.0
45815,2022-06-19 09:06:00,328.0,74.2,69.2,0.0,356.0,0.03216666666666667,73.0,0.0
45816,2022-06-19 09:07:00,328.0,74.2,69.2,0.0,355.0,0.03213333333333333,73.0,0.0
45819,2022-06-19 09:07:00,328.0,74.2,69.2,0.0,355.3333333333333,0.0321,73.0,0.0
45820,2022-06-19 09:07:00,328.0,74.2,69.2,0.0,355.6666666666667,0.0321,73.03333333333333,0.0
45821,2022-06-19 09:08:00,329.3333333333333,74.2,69.2,0.0,356.0,0.0321,73.06666666666666,0.0
45824,2022-06-19 09:08:00,330.6666666666667,74.2,69.2,0.0,355.3333333333333,0.0321,73.1,0.0
45825,2022-06-19 09:08:00,332.0,74.2,69.2,0.0,354.6666666666667,0.03213333333333334,73.1,0.0
45826,2022-06-19 09:09:00,329.0,74.2,69.2,0.0,354.0,0.03216666666666667,73.1,0.0
45827,2022-06-19 09:09:00,326.0,74.2,69.23333333333333,0.0,354.0,0.0322,73.1,0.0
45829,2022-06-19 09:09:00,323.0,74.2,69.26666666666667,0.0,355.0,0.0322,73.1,0.0
45830,2022-06-19 09:09:00,323.0,74.2,69.3,0.0,356.0,0.03216666666666667,73.1,0.0
45831,2022-06-19 09:10:00,324.6666666666667,74.2,69.3,0.0,357.0,0.03213333333333333,73.1,0.0
45832,2022-06-19 09:10:00,326.3333333333333,74.2,69.36666666666666,0.0,357.0,0.0321,73.1,0.0
45835,2022-06-19 09:10:00,328.0,74.2,69.43333333333332,0.0,357.0,0.03213333333333333,73.06666666666666,0.0
45836,2022-06-19 09:11:00,327.6666666666667,74.2,69.5,0.0,357.0,0.03216666666666667,73.03333333333333,0.0
45837,2022-06-19 09:11:00,327.3333333333333,74.2,69.53333333333332,0.0,357.0,0.0322,73.0,0.0
45840,2022-06-19 09:11:00,327.0,74.2,69.56666666666665,0.0,357.0,0.03226666666666667,73.0,0.0
45841,2022-06-19 09:12:00,328.0,74.2,69.6,0.0,357.0,0.03233333333333333,73.0,0.0
45842,2022-06-19 09:12:00,329.0,74.2,69.66666666666664,0.0,357.0,0.0324,73.0,0.0
45844,2022-06-19 09:12:00,330.0,74.2,69.73333333333332,0.0,356.0,0.0324,73.0,0.0
45845,2022-06-19 09:12:00,330.0,74.2,69.8,0.0,355.0,0.03233333333333333,73.03333333333333,0.0
45846,2022-06-19 09:13:00,330.0,74.2,69.8,0.0,354.0,0.03226666666666667,73.06666666666666,0.0
45847,2022-06-19 09:13:00,330.0,74.2,69.86666666666666,0.0,354.0,0.0322,73.1,0.0
45850,2022-06-19 09:13:00,330.0,74.2,69.93333333333332,0.0,354.0,0.03216666666666667,73.1,0.0
45851,2022-06-19 09:14:00,324.6666666666667,74.2,70.0,0.0,354.0,0.032133333333333326,73.1,0.0
45852,2022-06-19 09:14:00,319.3333333333333,74.2,70.03333333333332,0.0,354.0,0.0321,73.1,0.0
45854,2022-06-19 09:14:00,314.0,74.2,70.06666666666665,0.0,353.3333333333333,0.0321,73.1,0.0
45855,2022-06-19 09:14:00,314.0,74.2,70.1,0.0,352.6666666666667,0.03216666666666667,73.1,0.0
45856,2022-06-19 09:15:00,316.6666666666667,74.2,70.1,0.0,352.0,0.032233333333333336,73.1,0.0
45857,2022-06-19 09:15:00,319.3333333333333,74.2,70.19999999999999,0.0,352.0,0.0323,73.1,0.0
45859,2022-06-19 09:15:00,322.0,74.2,70.3,0.0,353.6666666666667,0.0323,73.1,0.0
45860,2022-06-19 09:15:00,322.0,74.2,70.4,0.0,355.3333333333333,0.032233333333333336,73.1,0.0
45861,2022-06-19 09:16:00,321.0,74.2,70.4,0.0,357.0,0.03216666666666667,73.1,0.0
45862,2022-06-19 09:16:00,320.0,74.2,70.43333333333332,0.0,357.0,0.0321,73.1,0.0
45863,2022-06-19 09:16:00,319.0,74.23333333333333,70.46666666666665,0.0,357.0,0.0321,73.1,0.0
45864,2022-06-19 09:16:00,319.0,74.26666666666667,70.5,0.0,355.3333333333333,0.0321,73.1,0.0
45866,2022-06-19 09:17:00,320.0,74.3,70.5,0.0,353.6666666666667,0.0321,73.1,0.0
45867,2022-06-19 09:17:00,321.0,74.3,70.53333333333332,0.0,352.0,0.0321,73.1,0.0
45869,2022-06-19 09:17:00,322.0,74.3,70.56666666666665,0.0,353.0,0.0321,73.1,0.0
45870,2022-06-19 09:17:00,322.0,74.3,70.6,0.0,354.0,0.0322,73.1,0.0
45871,2022-06-19 09:18:00,322.6666666666667,74.3,70.6,0.0,355.0,0.0323,73.1,0.0
45872,2022-06-19 09:18:00,323.3333333333333,74.3,70.63333333333333,0.0,355.0,0.0324,73.1,0.0
45874,2022-06-19 09:18:00,324.0,74.3,70.66666666666666,0.0,354.6666666666667,0.0324,73.1,0.0
45875,2022-06-19 09:18:00,324.0,74.3,70.7,0.0,354.3333333333333,0.0323,73.1,0.0
45876,2022-06-19 09:19:00,321.3333333333333,74.3,70.7,0.0,354.0,0.0322,73.1,0.0
45877,2022-06-19 09:19:00,318.6666666666667,74.3,70.73333333333333,0.0,354.0,0.0321,73.1,0.0
45879,2022-06-19 09:19:00,316.0,74.3,70.76666666666667,0.0,354.3333333333333,0.0321,73.1,0.0
45880,2022-06-19 09:19:00,316.0,74.3,70.8,0.0,354.6666666666667,0.03213333333333333,73.1,0.0
45881,2022-06-19 09:20:00,318.0,74.3,70.8,0.0,355.0,0.03216666666666667,73.1,0.0
45884,2022-06-19 09:20:00,320.0,74.3,70.8,0.0,354.6666666666667,0.0322,73.1,0.0
45885,2022-06-19 09:20:00,322.0,74.3,70.8,0.0,354.3333333333333,0.03216666666666667,73.1,0.0
45886,2022-06-19 09:21:00,323.0,74.3,70.8,0.0,354.0,0.03213333333333333,73.1,0.0
45887,2022-06-19 09:21:00,324.0,74.3,70.83333333333331,0.0,354.0,0.0321,73.1,0.0
45889,2022-06-19 09:21:00,325.0,74.3,70.86666666666666,0.0,354.3333333333333,0.0321,73.1,0.0
45890,2022-06-19 09:21:00,325.0,74.3,70.9,0.0,354.6666666666667,0.03213333333333334,73.1,0.0
45891,2022-06-19 09:22:00,324.0,74.3,70.9,0.0,355.0,0.03216666666666667,73.1,0.0
45892,2022-06-19 09:22:00,323.0,74.3,70.96666666666665,0.0,355.0,0.0322,73.1,0.0
45895,2022-06-19 09:22:00,322.0,74.3,71.03333333333332,0.0,355.0,0.03216666666666667,73.13333333333333,0.0
45896,2022-06-19 09:23:00,323.3333333333333,74.3,71.1,0.0,355.0,0.032133333333333326,73.16666666666667,0.0
45897,2022-06-19 09:23:00,324.6666666666667,74.3,71.16666666666666,0.0,355.0,0.0321,73.2,0.0
45900,2022-06-19 09:23:00,326.0,74.3,71.23333333333333,0.0,355.0,0.0321,73.16666666666667,0.0
45901,2022-06-19 09:24:00,322.6666666666667,74.3,71.3,0.0,355.0,0.0321,73.13333333333333,0.0
45902,2022-06-19 09:24:00,319.3333333333333,74.3,71.36666666666666,0.0,355.0,0.0321,73.1,0.0
45905,2022-06-19 09:24:00,316.0,74.3,71.43333333333332,0.0,355.0,0.03203333333333333,73.1,0.0
45906,2022-06-19 09:25:00,318.3333333333333,74.3,71.5,0.0,355.0,0.03196666666666667,73.1,0.0
45907,2022-06-19 09:25:00,320.6666666666667,74.3,71.56666666666666,0.0,355.0,0.0319,73.1,0.0
45909,2022-06-19 09:25:00,323.0,74.3,71.63333333333333,0.0,354.6666666666667,0.0319,73.1,0.0
45910,2022-06-19 09:25:00,323.0,74.3,71.7,0.0,354.3333333333333,0.031933333333333334,73.1,0.0
45911,2022-06-19 09:26:00,319.6666666666667,74.3,71.7,0.0,354.0,0.03196666666666667,73.1,0.0
45912,2022-06-19 09:26:00,316.3333333333333,74.3,71.76666666666667,0.0,354.0,0.032,73.1,0.0
45914,2022-06-19 09:26:00,313.0,74.3,71.83333333333333,0.0,353.6666666666667,0.032,73.1,0.0
45915,2022-06-19 09:26:00,313.0,74.3,71.9,0.0,353.3333333333333,0.032,73.13333333333333,0.0
45916,2022-06-19 09:27:00,313.6666666666667,74.3,71.9,0.0,353.0,0.032,73.16666666666667,0.0
45917,2022-06-19 09:27:00,314.3333333333333,74.3,71.96666666666665,0.0,353.0,0.032,73.2,0.0
45919,2022-06-19 09:27:00,315.0,74.3,72.03333333333332,0.0,353.3333333333333,0.032,73.2,0.0
45920,2022-06-19 09:27:00,315.0,74.3,72.1,0.0,353.6666666666667,0.03203333333333334,73.2,0.0
45921,2022-06-19 09:28:00,315.3333333333333,74.3,72.1,0.0,354.0,0.03206666666666667,73.2,0.0
45922,2022-06-19 09:28:00,315.6666666666667,74.3,72.16666666666664,0.0,354.0,0.0321,73.2,0.0
45924,2022-06-19 09:28:00,316.0,74.3,72.23333333333332,0.0,353.3333333333333,0.0321,73.2,0.0
45926,2022-06-19 09:29:00,318.3333333333333,74.3,72.3,0.0,352.6666666666667,0.0321,73.2,0.0
45927,2022-06-19 09:29:00,320.6666666666667,74.3,72.33333333333331,0.0,352.0,0.0321,73.2,0.0
45929,2022-06-19 09:29:00,323.0,74.3,72.36666666666666,0.0,353.0,0.0321,73.2,0.0
45930,2022-06-19 09:29:00,323.0,74.3,72.4,0.0,354.0,0.03213333333333334,73.2,0.0
45931,2022-06-19 09:30:00,323.0,74.3,72.4,0.0,355.0,0.03216666666666667,73.2,0.0
45932,2022-06-19 09:30:00,323.0,74.3,72.43333333333332,0.0,355.0,0.0322,73.2,0.0
45934,2022-06-19 09:30:00,323.0,74.3,72.46666666666665,0.0,354.6666666666667,0.0322,73.2,0.0
45935,2022-06-19 09:30:00,323.0,74.3,72.5,0.0,354.3333333333333,0.03216666666666667,73.2,0.0
45936,2022-06-19 09:31:00,323.6666666666667,74.3,72.5,0.0,354.0,0.03213333333333333,73.2,0.0
45937,2022-06-19 09:31:00,324.3333333333333,74.3,72.53333333333332,0.0,354.0,0.0321,73.2,0.0
45940,2022-06-19 09:31:00,325.0,74.3,72.56666666666665,0.0,354.0,0.03213333333333333,73.2,0.0
45941,2022-06-19 09:32:00,325.6666666666667,74.3,72.6,0.0,354.0,0.03216666666666667,73.2,0.0
45943,2022-06-19 09:32:00,326.3333333333333,74.33333333333333,72.6,0.0,354.0,0.0322,73.2,0.0
45944,2022-06-19 09:32:00,327.0,74.36666666666667,72.6,0.0,354.6666666666667,0.0322,73.2,0.0
45945,2022-06-19 09:32:00,327.0,74.4,72.6,0.0,355.3333333333333,0.03216666666666667,73.2,0.0
45946,2022-06-19 09:33:00,326.0,74.4,72.6,0.0,356.0,0.032133333333333326,73.2,0.0
45950,2022-06-19 09:33:00,325.0,74.4,72.6,0.0,356.0,0.03213333333333333,73.2,0.0
45951,2022-06-19 09:34:00,326.3333333333333,74.4,72.6,0.0,356.0,0.03216666666666667,73.2,0.0
45954,2022-06-19 09:34:00,328.6666666666667,74.4,72.6,0.0,355.6666666666667,0.0322,73.2,0.0
45956,2022-06-19 09:35:00,330.3333333333333,74.4,72.6,0.0,355.3333333333333,0.0322,73.2,0.0
45959,2022-06-19 09:35:00,329.6666666666667,74.4,72.6,0.0,356.0,0.0322,73.2,0.0
45961,2022-06-19 09:36:00,326.0,74.4,72.6,0.0,357.0,0.0322,73.2,0.0
45962,2022-06-19 09:36:00,323.0,74.4,72.63333333333333,0.0,358.0,0.0322,73.2,0.0
45964,2022-06-19 09:36:00,320.0,74.4,72.66666666666664,0.0,356.6666666666667,0.0322,73.2,0.0
45966,2022-06-19 09:37:00,304.0,74.4,72.7,0.0,355.3333333333333,0.0322,73.2,0.0
45967,2022-06-19 09:37:00,288.0,74.4,72.76666666666667,0.0,354.0,0.0322,73.2,0.0
45969,2022-06-19 09:37:00,272.0,74.4,72.83333333333333,0.0,354.6666666666667,0.0322,73.2,0.0
45970,2022-06-19 09:37:00,272.0,74.4,72.9,0.0,355.3333333333333,0.03216666666666667,73.2,0.0
45971,2022-06-19 09:38:00,291.3333333333333,74.4,72.9,0.0,356.0,0.03213333333333333,73.2,0.0
45972,2022-06-19 09:38:00,310.6666666666667,74.4,72.96666666666665,0.0,356.0,0.0321,73.2,0.0
45974,2022-06-19 09:38:00,330.0,74.4,73.03333333333332,0.0,355.3333333333333,0.0321,73.2,0.0
45976,2022-06-19 09:39:00,328.6666666666667,74.4,73.1,0.0,354.6666666666667,0.0321,73.2,0.0
45977,2022-06-19 09:39:00,327.3333333333333,74.4,73.13333333333333,0.0,354.0,0.0321,73.2,0.0
45979,2022-06-19 09:39:00,326.0,74.4,73.16666666666666,0.0,354.3333333333333,0.0321,73.2,0.0
45980,2022-06-19 09:39:00,326.0,74.4,73.2,0.0,354.6666666666667,0.03213333333333333,73.2,0.0
45981,2022-06-19 09:40:00,327.6666666666667,74.4,73.2,0.0,355.0,0.03216666666666667,73.2,0.0
45982,2022-06-19 09:40:00,329.3333333333333,74.4,73.23333333333333,0.0,355.0,0.0322,73.2,0.0
45984,2022-06-19 09:40:00,331.0,74.4,73.26666666666667,0.0,355.3333333333333,0.0322,73.2,0.0
45985,2022-06-19 09:40:00,331.0,74.4,73.3,0.0,355.6666666666667,0.03216666666666667,73.23333333333333,0.0
45986,2022-06-19 09:41:00,329.0,74.4,73.3,0.0,356.0,0.032133333333333326,73.26666666666667,0.0
45987,2022-06-19 09:41:00,327.0,74.4,73.33333333333333,0.0,356.0,0.0321,73.3,0.0
45989,2022-06-19 09:41:00,325.0,74.4,73.36666666666666,0.0,355.6666666666667,0.0321,73.3,0.0
45990,2022-06-19 09:41:00,325.0,74.4,73.4,0.0,355.3333333333333,0.03213333333333333,73.3,0.0
45991,2022-06-19 09:42:00,325.3333333333333,74.4,73.4,0.0,355.0,0.03216666666666667,73.3,0.0
45992,2022-06-19 09:42:00,325.6666666666667,74.4,73.43333333333332,0.0,355.0,0.0322,73.3,0.0
45995,2022-06-19 09:42:00,326.0,74.4,73.46666666666665,0.0,355.0,0.03213333333333334,73.3,0.0
45996,2022-06-19 09:43:00,310.3333333333333,74.4,73.5,0.0,355.0,0.03206666666666667,73.3,0.0
45997,2022-06-19 09:43:00,294.6666666666667,74.4,73.56666666666666,0.0,355.0,0.032,73.3,0.0
45999,2022-06-19 09:43:00,279.0,74.4,73.63333333333333,0.0,354.6666666666667,0.032,73.3,0.0
46000,2022-06-19 09:43:00,279.0,74.4,73.7,0.0,354.3333333333333,0.03206666666666667,73.33333333333333,0.0
46001,2022-06-19 09:44:00,293.6666666666667,74.4,73.7,0.0,354.0,0.03213333333333333,73.36666666666666,0.0
46002,2022-06-19 09:44:00,308.3333333333333,74.4,73.73333333333333,0.0,354.0,0.0322,73.4,0.0
46004,2022-06-19 09:44:00,323.0,74.4,73.76666666666667,0.0,354.3333333333333,0.0322,73.4,0.0
46005,2022-06-19 09:44:00,323.0,74.4,73.8,0.0,354.6666666666667,0.03213333333333334,73.4,0.0
46006,2022-06-19 09:45:00,322.6666666666667,74.4,73.8,0.0,355.0,0.03206666666666667,73.4,0.0
46007,2022-06-19 09:45:00,322.3333333333333,74.4,73.83333333333333,0.0,355.0,0.032,73.4,0.0
46009,2022-06-19 09:45:00,322.0,74.4,73.86666666666666,0.0,355.3333333333333,0.032,73.4,0.0
46010,2022-06-19 09:45:00,322.0,74.4,73.9,0.0,355.6666666666667,0.03206666666666667,73.36666666666667,0.0
46011,2022-06-19 09:46:00,318.3333333333333,74.4,73.9,0.0,356.0,0.03213333333333333,73.33333333333333,0.0
46012,2022-06-19 09:46:00,314.6666666666667,74.4,73.93333333333332,0.0,356.0,0.0322,73.3,0.0
46014,2022-06-19 09:46:00,311.0,74.4,73.96666666666665,0.0,356.3333333333333,0.0322,73.3,0.0
46015,2022-06-19 09:46:00,311.0,74.4,74.0,0.0,356.6666666666667,0.03213333333333334,73.3,0.0
46016,2022-06-19 09:47:00,319.0,74.4,74.0,0.0,357.0,0.03206666666666667,73.3,0.0
46020,2022-06-19 09:47:00,327.0,74.4,74.0,0.0,357.0,0.03206666666666667,73.3,0.0
46021,2022-06-19 09:48:00,331.6666666666667,74.4,74.0,0.0,357.0,0.03213333333333333,73.3,0.0
46024,2022-06-19 09:48:00,328.3333333333333,74.4,74.0,0.0,356.0,0.0322,73.3,0.0
46025,2022-06-19 09:48:00,325.0,74.4,74.0,0.0,355.0,0.0322,73.33333333333333,0.0
46026,2022-06-19 09:49:00,323.6666666666667,74.4,74.0,0.0,354.0,0.0322,73.36666666666667,0.0
46027,2022-06-19 09:49:00,322.3333333333333,74.4,74.03333333333332,0.0,354.0,0.0322,73.4,0.0
46029,2022-06-19 09:49:00,321.0,74.4,74.06666666666665,0.0,354.6666666666667,0.0322,73.4,0.0
46030,2022-06-19 09:49:00,321.0,74.4,74.1,0.0,355.3333333333333,0.03216666666666667,73.4,0.0
46031,2022-06-19 09:50:00,323.0,74.4,74.1,0.0,356.0,0.032133333333333326,73.4,0.0
46034,2022-06-19 09:50:00,325.0,74.4,74.1,0.0,356.3333333333333,0.0321,73.4,0.0
46036,2022-06-19 09:51:00,313.6666666666667,74.4,74.1,0.0,356.6666666666667,0.0321,73.4,0.0
46038,2022-06-19 09:51:00,300.3333333333333,74.43333333333334,74.1,0.0,357.0,0.0321,73.4,0.0
46040,2022-06-19 09:51:00,287.0,74.46666666666668,74.1,0.0,357.0,0.0321,73.43333333333334,0.0
46041,2022-06-19 09:52:00,299.0,74.5,74.1,0.0,357.0,0.0321,73.46666666666665,0.0
46045,2022-06-19 09:52:00,311.0,74.5,74.1,0.0,357.0,0.03213333333333334,73.5,0.0
46046,2022-06-19 09:53:00,322.0,74.5,74.1,0.0,357.0,0.03216666666666667,73.5,0.0
46049,2022-06-19 09:53:00,321.0,74.5,74.1,0.0,356.0,0.0322,73.5,0.0
46050,2022-06-19 09:53:00,320.0,74.5,74.1,0.0,355.0,0.03216666666666667,73.5,0.0
46051,2022-06-19 09:54:00,321.0,74.5,74.1,0.0,354.0,0.032133333333333326,73.5,0.0
46054,2022-06-19 09:54:00,322.0,74.5,74.1,0.0,353.6666666666667,0.0321,73.5,0.0
46056,2022-06-19 09:55:00,323.0,74.5,74.1,0.0,353.3333333333333,0.0321,73.5,0.0
46057,2022-06-19 09:55:00,323.0,74.5,74.13333333333333,0.0,353.0,0.0321,73.5,0.0
46059,2022-06-19 09:55:00,323.0,74.5,74.16666666666666,0.0,353.6666666666667,0.0321,73.5,0.0
46060,2022-06-19 09:55:00,323.0,74.5,74.2,0.0,354.3333333333333,0.03206666666666667,73.5,0.0
46061,2022-06-19 09:56:00,309.0,74.5,74.2,0.0,355.0,0.03203333333333334,73.5,0.0
46062,2022-06-19 09:56:00,295.0,74.5,74.23333333333333,0.0,355.0,0.032,73.5,0.0
46065,2022-06-19 09:56:00,281.0,74.5,74.26666666666667,0.0,355.0,0.03203333333333334,73.5,0.0
46066,2022-06-19 09:57:00,293.0,74.5,74.3,0.0,355.0,0.03206666666666667,73.5,0.0
46067,2022-06-19 09:57:00,305.0,74.5,74.33333333333331,0.0,355.0,0.0321,73.5,0.0
46069,2022-06-19 09:57:00,317.0,74.5,74.36666666666666,0.0,355.3333333333333,0.0321,73.5,0.0
46070,2022-06-19 09:57:00,317.0,74.5,74.4,0.0,355.6666666666667,0.03213333333333333,73.5,0.0
46071,2022-06-19 09:58:00,319.0,74.5,74.4,0.0,356.0,0.03216666666666667,73.5,0.0
46072,2022-06-19 09:58:00,321.0,74.5,74.46666666666665,0.0,356.0,0.0322,73.5,0.0
46075,2022-06-19 09:58:00,323.0,74.5,74.53333333333332,0.0,356.0,0.0322,73.53333333333335,0.0
